,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
67,1445204388583202816,1445204388583202816,2021-10-05 07:19:11 India Standard Time,2021-10-05,07:19:11,530,342369422,isis_gabrielly,☀️Isis°ᵐᵉʷˡⁱᵒⁿ°✨🇧🇷🐼,,como guenta de curiosidade j quero a lista desses aistas mew produced by honne msuppasit mssxhonne mewsuppasit,pt,"[{'screen_name': 'msuppasit', 'name': 'mewsuppasit', 'id': '828410488509734912'}]",[],[],0,5,3,"['mssxhonne', 'mewsuppasit']",[],https://twitter.com/Isis_Gabrielly/status/1445204388583202816,False,https://twitter.com/Msuppasitstudio/status/1445203528662716416,0,,,,,,,,[],,,,
68,1445203353110257670,1445203353110257670,2021-10-05 07:15:04 India Standard Time,2021-10-05,07:15:04,530,457984599,breitbartnews,Breitbart News,,mohammed khalifa a canadian man who narrated isis propaganda videos has been flown to the united states and will face terrorism charges,en,[],['https://trib.al/XxT4suS'],[],16,53,190,[],[],https://twitter.com/BreitbartNews/status/1445203353110257670,False,,0,,,,,,,,[],,,,
69,1445203317634723848,1445203317634723848,2021-10-05 07:14:56 India Standard Time,2021-10-05,07:14:56,530,413492760,asterzephyrisis,AntiDisplacementCoup,,omg this actually frightened me lmao,en,[],[],[],0,0,3,[],[],https://twitter.com/AsterZephyrIsis/status/1445203317634723848,False,https://twitter.com/bodega_gyro_ao/status/1445124406586462215,0,,,,,,,,[],,,,
70,1445203167952650242,1445203167952650242,2021-10-05 07:14:20 India Standard Time,2021-10-05,07:14:20,530,105662333,isisbee,Coach Isis Coral,,r5 tomar en cuenta la edad del alumno as como las habilidades cognitivas que presenten como grupoappleeduchates,es,[],[],[],0,2,7,['appleeduchates'],[],https://twitter.com/isisbee/status/1445203167952650242,False,,0,,,,,,,,[],,,,
71,1445203130736467970,1445182729251745795,2021-10-05 07:14:11 India Standard Time,2021-10-05,07:14:11,530,1429792612093923339,abuyahy60071056,abuyahya,,dadungkawuk geloraco mas banyak membaca perbanyak literasi agar bisa bedakan taliban dan isis jangan terlalu polos,in,[],[],[],1,0,3,[],[],https://twitter.com/abuyahy60071056/status/1445203130736467970,False,,0,,,,,,,,"[{'screen_name': 'DadungKawuk', 'name': 'Singo Lodro', 'id': '954527329'}, {'screen_name': 'geloraco', 'name': 'GELORA NEWS', 'id': '3319260420'}]",,,,
72,1445202890260455425,1445202890260455425,2021-10-05 07:13:14 India Standard Time,2021-10-05,07:13:14,530,212953573,isisleall,isis,,gente fico chocada como um cado de exerccio fsico e menos cerveja j do uma diferena mas sigo chocada tambm com o quanto consigo demonstrar q sou bagunceira numa foto,pt,[],[],['https://pbs.twimg.com/media/FA5kXi-WUAwdZbH.jpg'],2,0,31,[],[],https://twitter.com/isisleall/status/1445202890260455425,False,,1,https://pbs.twimg.com/media/FA5kXi-WUAwdZbH.jpg,,,,,,,[],,,,
73,1445202550161084424,1445202550161084424,2021-10-05 07:11:53 India Standard Time,2021-10-05,07:11:53,530,1437789534368981007,byis1s,isis.,,bico preto sendo derrotado pela segunda vez eu creio afazenda,pt,[],[],['https://pbs.twimg.com/media/FA5kDxWXsAcwH5s.jpg'],0,0,4,['afazenda'],[],https://twitter.com/byis1s/status/1445202550161084424,False,,1,https://pbs.twimg.com/media/FA5kDxWXsAcwH5s.jpg,,,,,,,[],,,,
74,1445202435505483777,1445165144200278025,2021-10-05 07:11:25 India Standard Time,2021-10-05,07:11:25,530,532342741,sugengmashuri1,mashuri sugeng,,maspiyuaja makin jelas dan bening bahwa taliban is very different from isis,in,[],[],[],1,1,7,[],[],https://twitter.com/SUGENGMASHURI1/status/1445202435505483777,False,,0,,,,,,,,"[{'screen_name': 'maspiyuaja', 'name': 'Mas Piyu 🇲🇨🇵🇸', 'id': '1350872548620201985'}]",,,,
75,1445202290474897409,1445202290474897409,2021-10-05 07:10:51 India Standard Time,2021-10-05,07:10:51,530,59875138,natalyalopes,Fingolfina,,eu e caio mudamos o nome de sis pra algo que combina mais com a personalidade dela com vocs kurama,pt,[],[],"['https://pbs.twimg.com/media/FA5jzwqXsAEkZ2h.jpg', 'https://pbs.twimg.com/media/FA5j0IfX0AEhEvD.jpg', 'https://pbs.twimg.com/media/FA5j0cYWEAABler.jpg', 'https://pbs.twimg.com/media/FA5j0uKXsAA2zTV.jpg']",1,0,31,[],[],https://twitter.com/natalyalopes/status/1445202290474897409,False,,1,https://pbs.twimg.com/media/FA5jzwqXsAEkZ2h.jpg,,,,,,,[],,,,
76,1445201602801897472,1445160314043961346,2021-10-05 07:08:07 India Standard Time,2021-10-05,07:08:07,530,1268007163345072128,attallahsyah,Wan Attallahsyah,,tempodotco lhaa selama ini tentara amerika di afghanistan ngapain aja kenapa harus nunggu taliban yang hancurin isis ooyyaa lupa isis itu made in amerika,in,[],[],[],0,0,6,[],[],https://twitter.com/attallahsyah/status/1445201602801897472,False,,0,,,,,,,,"[{'screen_name': 'tempodotco', 'name': 'TEMPO.CO', 'id': '18129942'}]",,,,
77,1445201480697401344,1445201480697401344,2021-10-05 07:07:38 India Standard Time,2021-10-05,07:07:38,530,920577259299360768,crfisis,ísis,,t carente de carinho,pt,[],[],[],1,0,3,[],[],https://twitter.com/crfisis/status/1445201480697401344,False,,0,,,,,,,,[],,,,
78,1445201235498442753,1445201235498442753,2021-10-05 07:06:39 India Standard Time,2021-10-05,07:06:39,530,912724384179253248,vibrante_isis,🗿 ISIS 🗿,,wip dos drawtoberclowns,en,[],[],['https://pbs.twimg.com/media/FA5isgrXMAELnf9.jpg'],0,3,21,['drawtoberclowns'],[],https://twitter.com/Vibrante_Isis/status/1445201235498442753,False,,1,https://pbs.twimg.com/media/FA5isgrXMAELnf9.jpg,,,,,,,[],,,,
79,1445201214187229188,1445201214187229188,2021-10-05 07:06:34 India Standard Time,2021-10-05,07:06:34,530,105662333,isisbee,Coach Isis Coral,,r4 considero que el balance correcto no depende del estudiante sino del docente el cul funge como monitor del aprendizaje en las actividades enfocadas a materializacin del conocimiento la tecnologa es imprescindible en estos das pandmicos appleeduchates,es,[],[],[],0,1,8,['appleeduchates'],[],https://twitter.com/isisbee/status/1445201214187229188,False,,0,,,,,,,,[],,,,
80,1445200252148109312,1445200252148109312,2021-10-05 07:02:45 India Standard Time,2021-10-05,07:02:45,530,1437207434888683523,loirecaroline,Loire Caroline,,o que faltou na maa foi dio e sangue nos olhos para tacar fogo no jos alfredo na sis e de quebra na cristina imperio,pt,[],[],[],0,1,12,['imperio'],[],https://twitter.com/LoireCaroline/status/1445200252148109312,False,,0,,,,,,,,[],,,,
81,1445200198968528897,1445200198968528897,2021-10-05 07:02:32 India Standard Time,2021-10-05,07:02:32,530,1005029965,nunaisis,isis west,,abrindo processo seletivo para namorar comico,pt,[],[],[],1,0,4,[],[],https://twitter.com/nunaisis/status/1445200198968528897,False,,0,,,,,,,,[],,,,
82,1445200007968198659,1445200007968198659,2021-10-05 07:01:47 India Standard Time,2021-10-05,07:01:47,530,105662333,isisbee,Coach Isis Coral,,r3 bsicamente el paso idneo para que los alumnos se involucren de manera extrnseca es creando un canal de sinergia y empata con ellos appleeduchates,es,[],[],[],0,1,8,['appleeduchates'],[],https://twitter.com/isisbee/status/1445200007968198659,False,,0,,,,,,,,[],,,,
83,1445199603717001217,1445198001392193538,2021-10-05 07:00:10 India Standard Time,2021-10-05,07:00:10,530,1348786208709750784,summerspjm,isis 🪐. • mimitober,,alissonittx yejieunseok jisurelic updatechauc se tem qualidade t no topo n gata no tenho culpa se o teddy comps mais uma bomba auditiva,pt,[],[],[],1,0,5,[],[],https://twitter.com/summerspjm/status/1445199603717001217,False,,0,,,,,,,,"[{'screen_name': 'alissonittx', 'name': 'αlisson.', 'id': '1279898730909650951'}, {'screen_name': 'yejieunseok', 'name': '👑⁷', 'id': '1324559102459154432'}, {'screen_name': 'jisurelic', 'name': 'kira.', 'id': '1340706069451030529'}, {'screen_name': 'updatechartuc', 'name': 'UpdateChart', 'id': '582230335'}]",,,,
84,1445199325659742210,1445199325659742210,2021-10-05 06:59:04 India Standard Time,2021-10-05,06:59:04,530,17128975,cnnindonesia,CNN Indonesia,,isis klaim bom di masjid kabul yang tewaskan 5 orang,in,[],['https://cnnindonesia.com/internasional/20211005081422-113-703395/isis-klaim-bom-di-masjid-kabul-yang-tewaskan-5-orang?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmed'],[],5,4,15,[],[],https://twitter.com/CNNIndonesia/status/1445199325659742210,False,,0,,,,,,,,[],,,,
85,1445199281166569474,1445199139151568896,2021-10-05 06:58:53 India Standard Time,2021-10-05,06:58:53,530,412597656,isisminjimenez,Isis M,,muy de la verga el mundo de las hormonas descompuestas la verdad,es,[],[],[],0,0,3,[],[],https://twitter.com/isisminjimenez/status/1445199281166569474,False,,0,,,,,,,,[],,,,
86,1445199213894250502,1445199213894250502,2021-10-05 06:58:37 India Standard Time,2021-10-05,06:58:37,530,1437207434888683523,loirecaroline,Loire Caroline,,jos alfredo levou a sis porque o maurilio esteve l quis pagar na mesma moeda como se a maa o tivesse querido l como se ela estivesse feliz com ele l como se ela no fosse obrigada a se curvar as vontades dele para manter o maldito legado do marido imundo imperio,pt,[],[],[],1,3,11,['imperio'],[],https://twitter.com/LoireCaroline/status/1445199213894250502,False,,0,,,,,,,,[],,,,
87,1445198775820161024,1445198775820161024,2021-10-05 06:56:53 India Standard Time,2021-10-05,06:56:53,530,962893994626863104,isis_yom,Isis,,eres un sueo te amo,es,[],[],['https://pbs.twimg.com/media/FA5gn3aWQAUoZz9.jpg'],0,0,6,[],[],https://twitter.com/Isis_Yom/status/1445198775820161024,False,,1,https://pbs.twimg.com/media/FA5gn3aWQAUoZz9.jpg,,,,,,,[],,,,
88,1445198762293411854,1445194426540707846,2021-10-05 06:56:50 India Standard Time,2021-10-05,06:56:50,530,2950033490,conan_idn,Damai Indonesiaku 🇮🇩🇵🇸🇹🇷🇲🇾,,winsamb tofatofaid jangan asbun lu nuduh fpi pks dan taliban asbun menyamakan dengan isis kalau gak paham pergerakan islam mending bacot lu diam belajar yang benar,in,[],[],[],0,0,8,[],[],https://twitter.com/conan_idn/status/1445198762293411854,False,,0,,,,,,,,"[{'screen_name': 'WinSamb', 'name': 'Beta Tanimbar', 'id': '108166607'}, {'screen_name': 'TofaTofa_id', 'name': 'MUSTOFA NAHRAWARDAYA', 'id': '1189960086170435584'}]",,,,
89,1445198408810123270,1445196435318886402,2021-10-05 06:55:25 India Standard Time,2021-10-05,06:55:25,530,1310439130799669249,gi_antiqueira,TIA DA MARIA ISIS,,emillyg011 estranho mesmo amg a vida uma s ento vamos viver,pt,[],[],[],2,0,3,[],[],https://twitter.com/gi_antiqueira/status/1445198408810123270,False,,0,,,,,,,,"[{'screen_name': 'emillyg011', 'name': 'Emilly Mello 🇧🇷', 'id': '1299335656808775681'}]",,,,
90,1445198351822163979,1445198351822163979,2021-10-05 06:55:12 India Standard Time,2021-10-05,06:55:12,530,800518719680090112,aliciafoliveira,Alícia Oliveira,,imperio gente essa novela uma briga feia de qual personagem mais insupovel o preo duro entre sis maria clara comendador cora enrico,pt,[],[],[],0,2,57,['imperio'],[],https://twitter.com/aliciafoliveira/status/1445198351822163979,False,,0,,,,,,,,[],,,,
91,1445198277989777415,1445198104450506757,2021-10-05 06:54:54 India Standard Time,2021-10-05,06:54:54,530,1423387059155316741,xxjessicaisisxx,*̩̩̥͙　-•̩̩͙-ˏˋ⋆JESSICA ISIS⋆ˊˎ-•̩̩͙-　*̩̩̥͙,,is this a jab i really hope its a jab because how fucking true it is were living squid game in real life,en,[],[],[],0,0,3,[],[],https://twitter.com/xxjessicaisisxx/status/1445198277989777415,False,,0,,,,,,,,[],,,,
92,1445198181185302529,1445198181185302529,2021-10-05 06:54:31 India Standard Time,2021-10-05,06:54:31,530,866896285,lianajuuuu,Ju ⚓,,muito feio a maria isis na condio de amante querer exigir algum espao que no a cama do comendador a convivncia com os filhos frequentar a casa dormir no quao tudo isso muito deplorvel pra quem s ocupa a posio de amante maria isis sonsa imperio,pt,[],[],[],0,3,13,['imperio'],[],https://twitter.com/lianajuuuu/status/1445198181185302529,False,,0,,,,,,,,[],,,,
93,1445198135651930113,1445195413821198338,2021-10-05 06:54:20 India Standard Time,2021-10-05,06:54:20,530,1348786208709750784,summerspjm,isis 🪐. • mimitober,,lalisamoney01 tracklist mas no fizeram isso com a sua fav e mesmo assim flopou,pt,[],[],[],1,0,40,[],[],https://twitter.com/summerspjm/status/1445198135651930113,False,,0,,,,,,,,"[{'screen_name': 'lalisa_money01', 'name': 'lalisa__01', 'id': '1333843311820492808'}, {'screen_name': 'tracklist', 'name': 'Tracklist', 'id': '132699857'}]",,,,
94,1445198091444006915,1445198091444006915,2021-10-05 06:54:10 India Standard Time,2021-10-05,06:54:10,530,794253774411939841,srtaagnelli,Ísis,,maria maa cessima a esposa ser sempre a esposa a sonsa que se recolha a insignificncia dela imprio,pt,[],[],[],0,6,20,['império'],[],https://twitter.com/SrtaAgnelli/status/1445198091444006915,False,,0,,,,,,,,[],,,,
95,1445198035533844481,1445198035533844481,2021-10-05 06:53:56 India Standard Time,2021-10-05,06:53:56,530,3202618666,favssmoon,letticia | JADE IS BACK,,a sis pode tentar mas nunca vai ser a imperatriz imperio,pt,[],[],[],0,0,4,['imperio'],[],https://twitter.com/favssmoon/status/1445198035533844481,False,,0,,,,,,,,[],,,,
96,1445197874657169416,1445197874657169416,2021-10-05 06:53:18 India Standard Time,2021-10-05,06:53:18,530,704136020632215553,globonow,PLIM PLIM,,curioso na primeira exibio dessa novela eu odiava a maa e amava o comendador j nessa odeio o comendador e amo a maa com algumas ressalvas a isis eu odiei na primeira odeio agora e j odeio por antecipao se vier uma prxima exibio imprio,pt,[],[],['https://pbs.twimg.com/media/FA5fzr3WUAEj-dd.jpg'],0,3,13,['império'],[],https://twitter.com/GloboNow/status/1445197874657169416,False,,1,https://pbs.twimg.com/media/FA5fzr3WUAEj-dd.jpg,,,,,,,[],,,,
97,1445197820525432833,1445197820525432833,2021-10-05 06:53:05 India Standard Time,2021-10-05,06:53:05,530,74892633,rafaellmm,Rafael,,o sujeito somedeixa a famlia de lado e quando volta vem cheio de marra querendo impor uma situao constrangedora a atual namorada a isis no tem capacidade de dizer no pra essa situao imperio,pt,[],[],[],1,2,9,['imperio'],[],https://twitter.com/RafaellMM/status/1445197820525432833,False,,0,,,,,,,,[],,,,
98,1445197728355655682,1445197728355655682,2021-10-05 06:52:43 India Standard Time,2021-10-05,06:52:43,530,1040372723220967425,marialdiadasil4,Maria Lídia Da Silva,,comendador desgraado nojento indecoroso e maria sis uma descarada at uma puta de rua tem respeito odioooooimprio,pt,[],[],[],0,2,7,['império'],[],https://twitter.com/MariaLdiaDaSil4/status/1445197728355655682,False,,0,,,,,,,,[],,,,
99,1445197644691771394,1445197644691771394,2021-10-05 06:52:23 India Standard Time,2021-10-05,06:52:23,530,2950033490,conan_idn,Damai Indonesiaku 🇮🇩🇵🇸🇹🇷🇲🇾,,amerika amp barat mungkin mulai sadar dan membiarkan taliban berkuasa selain mereka sudah bangkrut mereka sdh mulai tahu beda radikal spt isis dan taliban kalau wakanda masih pada goblogg ngasong radikal terus taliban hancurkan markas isis di kabul,in,[],['https://foto.tempo.co/read/92092/taliban-hancurkan-markas-isis-di-kabul?utm_source=Twitter&utm_medium=Digital%20Marketing&utm_campaign=dlvrit'],[],1,10,38,[],[],https://twitter.com/conan_idn/status/1445197644691771394,False,,0,,,,,,,,[],,,,
100,1445197564727468037,1445197564727468037,2021-10-05 06:52:04 India Standard Time,2021-10-05,06:52:04,530,1430901215911546897,lovemaifred,jurídico maria marta,,jamais vou deixar a isis realidade vai esquecer a isis 12838399x e deixar ela plantada esperando imperio,pt,[],[],[],2,3,13,['imperio'],[],https://twitter.com/lovemaIfred/status/1445197564727468037,False,,0,,,,,,,,[],,,,
101,1445197554925412355,1445197554925412355,2021-10-05 06:52:02 India Standard Time,2021-10-05,06:52:02,530,845027881164132353,heejina_caze,Enzo Murilo,,acho q deveria ser atriz sinto em mim um potencial bruto de grazi massafera em verdades secretas de dira paes como norminha de isis valverde em avenida brasil mulheres cheias de si e cheias de encanto ah o sagrado feminino,pt,[],[],[],0,0,3,[],[],https://twitter.com/heejina_caze/status/1445197554925412355,False,,0,,,,,,,,[],,,,
102,1445197552517849089,1445197552517849089,2021-10-05 06:52:01 India Standard Time,2021-10-05,06:52:01,530,1589433763,mikasaraspe,Maria Isis,,si ya entend que tu sobrina de 12 aos tiene ms cuerpo que yo pero no me interesa,es,[],[],[],0,0,3,[],[],https://twitter.com/MikaSaraspe/status/1445197552517849089,False,,0,,,,,,,,[],,,,
103,1445197513624100869,1445194782003896322,2021-10-05 06:51:52 India Standard Time,2021-10-05,06:51:52,530,916346540574302208,tallytamartiins,TATA MARTINS 🔥,,lelexia vem morar no meu quao tambm o hugo deixa um espao pra voc e sis,pt,[],[],[],1,0,3,[],[],https://twitter.com/tallytamartiins/status/1445197513624100869,False,,0,,,,,,,,"[{'screen_name': 'lelexia_', 'name': 'Alexia A.', 'id': '964594236'}]",,,,
104,1445197512286085125,1445197512286085125,2021-10-05 06:51:52 India Standard Time,2021-10-05,06:51:52,530,1250843312774406145,bg9_bleach,LuizH_bg9,,agora que reparei que sis t na casa tambm pro almoo em famlia muita cara de pau kkkkk imperio,pt,[],[],[],0,0,4,['imperio'],[],https://twitter.com/bg9_bleach/status/1445197512286085125,False,,0,,,,,,,,[],,,,
105,1445197458468970496,1445197458468970496,2021-10-05 06:51:39 India Standard Time,2021-10-05,06:51:39,530,1148721763712491520,tisejjk,thais maracujá,,queria tanto q a maa soltasse o cacete nessa isis imperio,pt,[],[],[],0,1,5,['imperio'],[],https://twitter.com/tisejjk/status/1445197458468970496,False,,0,,,,,,,,[],,,,
106,1445197400713408515,1445197400713408515,2021-10-05 06:51:25 India Standard Time,2021-10-05,06:51:25,530,868804202503561216,fabio_s_jr,Fábio Pitaco🧙🏾‍♂️,,que casal mais chato o comendador e a isis imprio,pt,[],[],[],0,1,3,['império'],[],https://twitter.com/fabio_s_jr/status/1445197400713408515,False,,0,,,,,,,,[],,,,
107,1445197293930569729,1445197293930569729,2021-10-05 06:50:59 India Standard Time,2021-10-05,06:50:59,530,1012004957225177088,wonderdlr,𝐠𝐚𝐛𝐢 🦋,,eu tenho vontade de entrar dentro da tv e dar um tapa na maria sis por deus q menina chata imprio,pt,[],[],[],0,4,10,['império'],[],https://twitter.com/wonderdlr/status/1445197293930569729,False,,0,,,,,,,,[],,,,
108,1445197257922461699,1445197257922461699,2021-10-05 06:50:51 India Standard Time,2021-10-05,06:50:51,530,1082111007974146050,itriouis,ً,,isis eh uma sonsa msm ne ngm quer ela ali mas ela adora passar vergonha imperio,pt,[],[],[],1,4,17,['imperio'],[],https://twitter.com/itrIouis/status/1445197257922461699,False,,0,,,,,,,,[],,,,
109,1445197164586717186,1445197164586717186,2021-10-05 06:50:29 India Standard Time,2021-10-05,06:50:29,530,1351321028421627904,memesdenovelas1,MEMES DE NOVELAS🏹,,como eu odeio esse comendador e essa piranha da isis imperio,pt,[],[],['https://pbs.twimg.com/media/FA5fKYaWUAMKRL4.jpg'],0,4,17,['imperio'],[],https://twitter.com/memesdenovelas1/status/1445197164586717186,False,,1,https://pbs.twimg.com/media/FA5fKYaWUAMKRL4.jpg,,,,,,,[],,,,
110,1445197124417638401,1445197124417638401,2021-10-05 06:50:19 India Standard Time,2021-10-05,06:50:19,530,412597656,isisminjimenez,Isis M,,mi pap mira esto es lo que me darn de pensin yo si sale un celular pa mi de ah fcil mi pap que abusada eres,es,[],[],[],1,0,17,[],[],https://twitter.com/isisminjimenez/status/1445197124417638401,False,,0,,,,,,,,[],,,,
111,1445197067543003138,1445197067543003138,2021-10-05 06:50:06 India Standard Time,2021-10-05,06:50:06,530,1430901215911546897,lovemaifred,jurídico maria marta,,silviano mais decente que a isis imperio,pt,[],[],[],0,2,13,['imperio'],[],https://twitter.com/lovemaIfred/status/1445197067543003138,False,https://twitter.com/xerenzinhaa/status/1445194299554082819,0,,,,,,,,[],,,,
112,1445197067459174401,1445197067459174401,2021-10-05 06:50:06 India Standard Time,2021-10-05,06:50:06,530,149338354,saratscofield,thaysa,,maria maa cirrgica com a isis massacrou imperio,pt,[],[],[],0,0,5,['imperio'],[],https://twitter.com/saratscofield/status/1445197067459174401,False,,0,,,,,,,,[],,,,
113,1445197022718533635,1445197022718533635,2021-10-05 06:49:55 India Standard Time,2021-10-05,06:49:55,530,1261452017165271041,xerenzinhaa,Nazira,,maria isis puxand o saco do z alfredo ele claramente s est com ela porque ela diz sim senhor pra tudo que ele fez imperio,pt,[],[],['https://pbs.twimg.com/media/FA5fCGqXsAkDXSM.jpg'],0,1,12,['imperio'],[],https://twitter.com/xerenzinhaa/status/1445197022718533635,False,,1,https://pbs.twimg.com/media/FA5fCGqXsAkDXSM.jpg,,,,,,,[],,,,
114,1445197013746962433,1445197013746962433,2021-10-05 06:49:53 India Standard Time,2021-10-05,06:49:53,530,1418385652442357770,plucadu,𝔓𝔬𝔯𝔱𝔞𝔩 𝔏𝔲𝔠𝔞𝔡𝔲🌹🖤,,a cara da du representando todos que no gostam de alfredisis essa idia do comendador intilq rano ele enaltecendo a isis ao invs da maa imprio,pt,[],[],['https://pbs.twimg.com/media/FA5fBTDXMAETA0F.jpg'],1,13,65,['império'],[],https://twitter.com/PLucadu/status/1445197013746962433,False,,1,https://pbs.twimg.com/media/FA5fBTDXMAETA0F.jpg,,,,,,,[],,,,
115,1445196922738913288,1445196922738913288,2021-10-05 06:49:31 India Standard Time,2021-10-05,06:49:31,530,727023684364414976,sougraham,"G. Emily VanCamp, I'm devastated",,o soco da maa no z alfredo e na isis kkkkkkkkkkk z alfredo ridculo vei imperio,pt,[],[],[],0,2,10,['imperio'],[],https://twitter.com/sougraham/status/1445196922738913288,False,,0,,,,,,,,[],,,,
116,1445196674859626498,1445187060327870464,2021-10-05 06:48:32 India Standard Time,2021-10-05,06:48:32,530,232680302,isislovecruft,isis agora lovecruft (they/them),,ellenkorbes youre allowed to bring anything on a plane if they dont catch you,en,[],[],[],2,0,6,[],[],https://twitter.com/isislovecruft/status/1445196674859626498,False,,0,,,,,,,,"[{'screen_name': 'ellenkorbes', 'name': 'L', 'id': '839068743313555456'}]",,,,
117,1445196613698342914,1445196613698342914,2021-10-05 06:48:17 India Standard Time,2021-10-05,06:48:17,530,917893531771064320,itolindoo,Poc Mágica,,maria isis falando que sarapatel tem que comer pouco porque enjoa at parece n essa ai nunca comeu sarapatel na vida imprio,pt,[],[],[],0,0,13,['império'],[],https://twitter.com/itolindoo/status/1445196613698342914,False,,0,,,,,,,,[],,,,
118,1445196593502765062,1445196593502765062,2021-10-05 06:48:13 India Standard Time,2021-10-05,06:48:13,530,1315418276550324224,kizukechan,Kelly Lancaster,,puta que pariu essa maria iss uma fdp pau no cu quer q a famlia engula ela mds eu j tinha quebrado ela na porrada sinceramente ela e esse tribufu do comendador imperio,pt,[],[],[],0,0,5,['imperio'],[],https://twitter.com/Kizukechan/status/1445196593502765062,False,,0,,,,,,,,[],,,,
119,1445196535168372737,1445196535168372737,2021-10-05 06:47:59 India Standard Time,2021-10-05,06:47:59,530,1212538082336985090,thzloser,ísis.🦇🎃,,macarro bolonhesa que fiz no heavenly hoje a pedidos,pt,[],[],['https://pbs.twimg.com/media/FA5elVZWQAEvaal.jpg'],3,1,5,[],[],https://twitter.com/thzloser/status/1445196535168372737,False,,1,https://pbs.twimg.com/media/FA5elVZWQAEvaal.jpg,,,,,,,[],,,,
120,1445196471834398725,1445196471834398725,2021-10-05 06:47:43 India Standard Time,2021-10-05,06:47:43,530,1261452017165271041,xerenzinhaa,Nazira,,gente se organizar ceinho a gente da pau em todo mundo z alfredo maria isis e aguinalda,pt,[],[],[],0,0,4,[],[],https://twitter.com/xerenzinhaa/status/1445196471834398725,False,https://twitter.com/rittucha/status/1445194729734479877,0,,,,,,,,[],,,,
121,1445196335884427264,1445196335884427264,2021-10-05 06:47:11 India Standard Time,2021-10-05,06:47:11,530,42234295,merylsteerp,olivia colman emmy winner,,pega isis amante nao tem lar sua otria imperio,pt,[],[],[],0,0,5,['imperio'],[],https://twitter.com/merylsteerp/status/1445196335884427264,False,,0,,,,,,,,[],,,,
122,1445196161489440768,1445193252253184002,2021-10-05 06:46:30 India Standard Time,2021-10-05,06:46:30,530,1052702248931917824,isisvirginal,"Yo no soy esa, que tú te imaginas",,shilevisioncl,und,[],[],['https://pbs.twimg.com/media/FA5ePcHXoAAJeAF.jpg'],0,1,5,[],[],https://twitter.com/IsisVirginal/status/1445196161489440768,False,,1,https://pbs.twimg.com/media/FA5ePcHXoAAJeAF.jpg,,,,,,,[],,,,
123,1445196013824876545,1445193252253184002,2021-10-05 06:45:54 India Standard Time,2021-10-05,06:45:54,530,1052702248931917824,isisvirginal,"Yo no soy esa, que tú te imaginas",,shilevisioncl,und,[],[],['https://pbs.twimg.com/media/FA5eGOgWEAMt0Ll.png'],0,0,6,[],[],https://twitter.com/IsisVirginal/status/1445196013824876545,False,,1,https://pbs.twimg.com/media/FA5eGOgWEAMt0Ll.png,,,,,,,[],,,,
124,1445196006220615682,1445196006220615682,2021-10-05 06:45:52 India Standard Time,2021-10-05,06:45:52,530,42234295,merylsteerp,olivia colman emmy winner,,ai aguinaldaosilva juro o que passou na tua cabea pra fazer essa cena ridcula da intragvel da isis dentro da casa da famlia meu deus imperio,pt,"[{'screen_name': 'aguinaldaosilva', 'name': 'aguinaldo silva', 'id': '105761223'}]",[],[],0,3,6,['imperio'],[],https://twitter.com/merylsteerp/status/1445196006220615682,False,,0,,,,,,,,[],,,,
125,1445195870341849090,1445195870341849090,2021-10-05 06:45:20 India Standard Time,2021-10-05,06:45:20,530,1261452017165271041,xerenzinhaa,Nazira,,gente revoltante vamos marcar de surrar a isis e o comendas,pt,[],[],[],0,1,5,[],[],https://twitter.com/xerenzinhaa/status/1445195870341849090,False,https://twitter.com/merylsteerp/status/1445195723109244934,0,,,,,,,,[],,,,
126,1445195739374649347,1445194426540707846,2021-10-05 06:44:49 India Standard Time,2021-10-05,06:44:49,530,108166607,winsamb,Beta Tanimbar,,tofatofaid taliban isis fpi n hti hanyalah gelandangan politikus yg gunakan isu n symbol agama utk kepentingan mereka di negeri pancasila hanya tofa yg membela mereka,in,[],['https://twitter.com/TofaTofa_id/status/1445194426540707846?s=19'],[],10,0,3,[],[],https://twitter.com/WinSamb/status/1445195739374649347,False,https://twitter.com/TofaTofa_id/status/1445194426540707846?s=19,0,,,,,,,,"[{'screen_name': 'TofaTofa_id', 'name': 'MUSTOFA NAHRAWARDAYA', 'id': '1189960086170435584'}]",,,,
127,1445195643690143745,1445195643690143745,2021-10-05 06:44:26 India Standard Time,2021-10-05,06:44:26,530,67656004,zamenza,Sérgio Santos,,romance de maria isis e jos alfredo foi um dos muitos equvocos de imprio,pt,[],['http://zamenza.blogspot.com/2021/09/romance-de-maria-isis-e-jose-alfredo.html#.YVulI5Mcu5A.twitter'],['https://pbs.twimg.com/media/FA5dvs5X0AgXgD9.jpg'],7,3,91,['império'],[],https://twitter.com/ZAMENZA/status/1445195643690143745,False,,1,https://pbs.twimg.com/media/FA5dvs5X0AgXgD9.jpg,,,,,,,[],,,,
