id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1445206959024660487,1445195051097808907,2021-10-05 07:29:24 India Standard Time,2021-10-05,07:29:24,+0530,1397379716835860480,the_wub_,The_Wub_,,"Gen X and ""elder millenials"" love to be like ""Viewing absolutely horrible things online didn't harm me at all, it actually made me tough. I think everyone should actually be mandated to watch ISIS beheadings &amp; rape porn so they aren't a pussy""  https://t.co/3hmWvdGGeO",en,[],['https://twitter.com/AuntHortense/status/1444847580932882435?s=20'],[],1,0,18,[],[],https://twitter.com/The_Wub_/status/1445206959024660487,False,https://twitter.com/AuntHortense/status/1444847580932882435?s=20,0,,,,,,,,[],,,,
1445206383511674881,1445206383511674881,2021-10-05 07:27:07 India Standard Time,2021-10-05,07:27:07,+0530,968881288169033728,isisrapezza,Isis🇸🇪,,miraria breaking bad mil veces mas,es,[],[],[],1,6,16,[],[],https://twitter.com/isisrapezza/status/1445206383511674881,False,,0,,,,,,,,[],,,,
1445206308299362307,1445206308299362307,2021-10-05 07:26:49 India Standard Time,2021-10-05,07:26:49,+0530,1049467236308701184,isisloureto,virginiana chata,,"Querido papai do céu, minha prece é para que as redes sociais caiam amanhã de novo, Amém 🙏🏽",pt,[],[],[],1,0,3,[],[],https://twitter.com/IsisLoureto/status/1445206308299362307,False,,0,,,,,,,,[],,,,
1445206071186915331,1445206071186915331,2021-10-05 07:25:52 India Standard Time,2021-10-05,07:25:52,+0530,328167568,msisisking,𝐼𝓈𝒾𝓈 𝒦𝒾𝓃𝑔,,........  https://t.co/5BI056re0L,und,[],[],['https://pbs.twimg.com/tweet_video_thumb/FA5nQg_UUAErf6A.jpg'],0,0,3,[],[],https://twitter.com/MsIsisKing/status/1445206071186915331,False,,1,https://pbs.twimg.com/tweet_video_thumb/FA5nQg_UUAErf6A.jpg,,,,,,,[],,,,
1445205926269566976,1445195413821198338,2021-10-05 07:25:18 India Standard Time,2021-10-05,07:25:18,+0530,1348786208709750784,summerspjm,isis 🪐. • mimitober,,"@sooyazete @jqgehqgdkqnd @cjjknoir @lalisa_money01 @tracklist E ainda sim consegiu ficar out de chart, nem para hitar no ttk presta tbm",pt,[],[],[],0,0,3,[],[],https://twitter.com/summerspjm/status/1445205926269566976,False,,0,,,,,,,,"[{'screen_name': 'sooyazete', 'name': 'vitor', 'id': '1369876117411278848'}, {'screen_name': 'jqgehqgdkqnd', 'name': 'kkkkkkk', 'id': '1238080975453802496'}, {'screen_name': 'cjjknoir', 'name': 'nani៹⁷ BTS LOCKDOWN', 'id': '1413255792321572870'}, {'screen_name': 'lalisa_money01', 'name': 'lalisa__01', 'id': '1333843311820492808'}, {'screen_name': 'tracklist', 'name': 'Tracklist', 'id': '132699857'}]",,,,
1445205740449193986,1445177794577715204,2021-10-05 07:24:33 India Standard Time,2021-10-05,07:24:33,+0530,2941222621,emi_isis2,恵美,,@Jun_ji0330_Jz おはようございます🤗,ja,[],[],[],0,0,4,[],[],https://twitter.com/emi_isis2/status/1445205740449193986,False,,0,,,,,,,,"[{'screen_name': 'Jun_ji0330_Jz', 'name': '佐久間 淳士／YouTuバー🍊', 'id': '125059915'}]",,,,
1445205718592888834,1445144624318894087,2021-10-05 07:24:28 India Standard Time,2021-10-05,07:24:28,+0530,4820062497,combvro,Gabaghoul 🥩👻,,@Glittertooth Telegram: For Furries. And Possibly ISIS. (ONLY!!!!!!!!),en,[],[],[],0,0,4,[],[],https://twitter.com/COMBVRO/status/1445205718592888834,False,,0,,,,,,,,"[{'screen_name': 'Glittertooth', 'name': 'spooky time', 'id': '2708678712'}]",,,,
1445205557204369408,1445205557204369408,2021-10-05 07:23:50 India Standard Time,2021-10-05,07:23:50,+0530,1330927391733145601,0000isis0000,Dakota905,,Necesito un corset diosss,es,[],[],[],1,1,3,[],[],https://twitter.com/0000isis0000/status/1445205557204369408,False,https://twitter.com/Elburroesbueno/status/1445202204894314498,0,,,,,,,,[],,,,
1445205377012965376,1445205377012965376,2021-10-05 07:23:07 India Standard Time,2021-10-05,07:23:07,+0530,1264558331697532928,isis_porras27,I s i s,,"Cada día me duele menos, pero me asusta pensar que nunca me dejaras de doler",es,[],[],[],0,1,3,[],[],https://twitter.com/isis_porras27/status/1445205377012965376,False,,0,,,,,,,,[],,,,
1445204388583202816,1445204388583202816,2021-10-05 07:19:11 India Standard Time,2021-10-05,07:19:11,+0530,342369422,isis_gabrielly,☀️Isis°ᵐᵉʷˡⁱᵒⁿ°✨🇧🇷🐼,,Como guenta de curiosidade?? Já quero a lista desses artistas🥺🙆🏽‍♀️  MEW PRODUCED BY HONNE  @MSuppasit #MSSxHONNE #MewSuppasit,pt,"[{'screen_name': 'msuppasit', 'name': 'mewsuppasit', 'id': '828410488509734912'}]",[],[],0,5,3,"['mssxhonne', 'mewsuppasit']",[],https://twitter.com/Isis_Gabrielly/status/1445204388583202816,False,https://twitter.com/Msuppasitstudio/status/1445203528662716416,0,,,,,,,,[],,,,
1445203353110257670,1445203353110257670,2021-10-05 07:15:04 India Standard Time,2021-10-05,07:15:04,+0530,457984599,breitbartnews,Breitbart News,,"Mohammed Khalifa, a Canadian man who narrated ISIS propaganda videos, has been flown to the United States and will face terrorism charges.  https://t.co/gKADBaXD49",en,[],['https://trib.al/XxT4suS'],[],16,53,190,[],[],https://twitter.com/BreitbartNews/status/1445203353110257670,False,,0,,,,,,,,[],,,,
1445203317634723848,1445203317634723848,2021-10-05 07:14:56 India Standard Time,2021-10-05,07:14:56,+0530,413492760,asterzephyrisis,AntiDisplacementCoup,,omg this actually frightened me lmao,en,[],[],[],0,0,3,[],[],https://twitter.com/AsterZephyrIsis/status/1445203317634723848,False,https://twitter.com/bodega_gyro_ao/status/1445124406586462215,0,,,,,,,,[],,,,
1445203167952650242,1445203167952650242,2021-10-05 07:14:20 India Standard Time,2021-10-05,07:14:20,+0530,105662333,isisbee,Coach Isis Coral,,"R5. Tomar en cuenta la edad del alumno, así como las habilidades cognitivas que presenten como grupo.#AppleEDUchatES",es,[],[],[],0,2,7,['appleeduchates'],[],https://twitter.com/isisbee/status/1445203167952650242,False,,0,,,,,,,,[],,,,
1445203130736467970,1445182729251745795,2021-10-05 07:14:11 India Standard Time,2021-10-05,07:14:11,+0530,1429792612093923339,abuyahy60071056,abuyahya,,"@DadungKawuk @geloraco Mas , banyak membaca perbanyak literasi agar bisa bedakan Taliban dan Isis, jangan terlalu polos",in,[],[],[],1,0,3,[],[],https://twitter.com/abuyahy60071056/status/1445203130736467970,False,,0,,,,,,,,"[{'screen_name': 'DadungKawuk', 'name': 'Singo Lodro', 'id': '954527329'}, {'screen_name': 'geloraco', 'name': 'GELORA NEWS', 'id': '3319260420'}]",,,,
1445202890260455425,1445202890260455425,2021-10-05 07:13:14 India Standard Time,2021-10-05,07:13:14,+0530,212953573,isisleall,isis,,"Gente, fico chocada como um cado de exercício físico e menos cerveja já dão uma diferença.. mas sigo chocada também com o quanto consigo demonstrar q sou bagunceira numa foto  https://t.co/WnHEHmSR3u",pt,[],[],['https://pbs.twimg.com/media/FA5kXi-WUAwdZbH.jpg'],2,0,31,[],[],https://twitter.com/isisleall/status/1445202890260455425,False,,1,https://pbs.twimg.com/media/FA5kXi-WUAwdZbH.jpg,,,,,,,[],,,,
1445202550161084424,1445202550161084424,2021-10-05 07:11:53 India Standard Time,2021-10-05,07:11:53,+0530,1437789534368981007,byis1s,isis.,,Bico preto sendo derrotado pela segunda vez eu creio #AFazenda  https://t.co/nbYRqoIjTt,pt,[],[],['https://pbs.twimg.com/media/FA5kDxWXsAcwH5s.jpg'],0,0,4,['afazenda'],[],https://twitter.com/byis1s/status/1445202550161084424,False,,1,https://pbs.twimg.com/media/FA5kDxWXsAcwH5s.jpg,,,,,,,[],,,,
1445202435505483777,1445165144200278025,2021-10-05 07:11:25 India Standard Time,2021-10-05,07:11:25,+0530,532342741,sugengmashuri1,mashuri sugeng,,@maspiyuaja Makin JELAS dan BENING bahwa TALIBAN IS VERY DIFFERENT FROM ISIS,in,[],[],[],1,1,7,[],[],https://twitter.com/SUGENGMASHURI1/status/1445202435505483777,False,,0,,,,,,,,"[{'screen_name': 'maspiyuaja', 'name': 'Mas Piyu 🇲🇨🇵🇸', 'id': '1350872548620201985'}]",,,,
1445202290474897409,1445202290474897409,2021-10-05 07:10:51 India Standard Time,2021-10-05,07:10:51,+0530,59875138,natalyalopes,Fingolfina,,"eu e Caio mudamos o nome de Ísis pra algo que combina mais com a personalidade dela.. com vocês, Kurama:  https://t.co/ToliPKFqG6",pt,[],[],"['https://pbs.twimg.com/media/FA5jzwqXsAEkZ2h.jpg', 'https://pbs.twimg.com/media/FA5j0IfX0AEhEvD.jpg', 'https://pbs.twimg.com/media/FA5j0cYWEAABler.jpg', 'https://pbs.twimg.com/media/FA5j0uKXsAA2zTV.jpg']",1,0,31,[],[],https://twitter.com/natalyalopes/status/1445202290474897409,False,,1,https://pbs.twimg.com/media/FA5jzwqXsAEkZ2h.jpg,,,,,,,[],,,,
1445201602801897472,1445160314043961346,2021-10-05 07:08:07 India Standard Time,2021-10-05,07:08:07,+0530,1268007163345072128,attallahsyah,Wan Attallahsyah,,"@tempodotco Lhaa.., selama ini tentara Amerika di Afghanistan ngapain aja., Kenapa harus nunggu Taliban yang hancurin ISIS.., Ooyyaa Lupa.., ISIS itu Made in Amerika..🤭",in,[],[],[],0,0,6,[],[],https://twitter.com/attallahsyah/status/1445201602801897472,False,,0,,,,,,,,"[{'screen_name': 'tempodotco', 'name': 'TEMPO.CO', 'id': '18129942'}]",,,,
1445201480697401344,1445201480697401344,2021-10-05 07:07:38 India Standard Time,2021-10-05,07:07:38,+0530,920577259299360768,crfisis,ísis,,Tô carente de carinho,pt,[],[],[],1,0,3,[],[],https://twitter.com/crfisis/status/1445201480697401344,False,,0,,,,,,,,[],,,,
1445201235498442753,1445201235498442753,2021-10-05 07:06:39 India Standard Time,2021-10-05,07:06:39,+0530,912724384179253248,vibrante_isis,🗿 ISIS 🗿,,Wip dos #drawtoberclowns  https://t.co/5DeYE1m3nJ,en,[],[],['https://pbs.twimg.com/media/FA5isgrXMAELnf9.jpg'],0,3,21,['drawtoberclowns'],[],https://twitter.com/Vibrante_Isis/status/1445201235498442753,False,,1,https://pbs.twimg.com/media/FA5isgrXMAELnf9.jpg,,,,,,,[],,,,
1445201214187229188,1445201214187229188,2021-10-05 07:06:34 India Standard Time,2021-10-05,07:06:34,+0530,105662333,isisbee,Coach Isis Coral,,"R4. Considero que el balance correcto no depende del estudiante, sino del docente, el cuál funge como monitor del aprendizaje en las actividades enfocadas a materialización del conocimiento. La tecnología es imprescindible en estos días pandémicos. #AppleEDUchatES",es,[],[],[],0,1,8,['appleeduchates'],[],https://twitter.com/isisbee/status/1445201214187229188,False,,0,,,,,,,,[],,,,
1445200252148109312,1445200252148109312,2021-10-05 07:02:45 India Standard Time,2021-10-05,07:02:45,+0530,1437207434888683523,loirecaroline,Loire Caroline,,"O que faltou na Marta foi ódio e sangue nos olhos, para tacar fogo no José Alfredo, na Ísis e de quebra na Cristina! #imperio",pt,[],[],[],0,1,12,['imperio'],[],https://twitter.com/LoireCaroline/status/1445200252148109312,False,,0,,,,,,,,[],,,,
1445200198968528897,1445200198968528897,2021-10-05 07:02:32 India Standard Time,2021-10-05,07:02:32,+0530,1005029965,nunaisis,isis west,,abrindo processo seletivo para namorar comico,pt,[],[],[],1,0,4,[],[],https://twitter.com/nunaisis/status/1445200198968528897,False,,0,,,,,,,,[],,,,
1445200007968198659,1445200007968198659,2021-10-05 07:01:47 India Standard Time,2021-10-05,07:01:47,+0530,105662333,isisbee,Coach Isis Coral,,R3. Básicamente el paso idóneo para que los alumnos se involucren de manera extrínseca es creando un canal de sinergia y empatía con ellos. #AppleEDUchatES,es,[],[],[],0,1,8,['appleeduchates'],[],https://twitter.com/isisbee/status/1445200007968198659,False,,0,,,,,,,,[],,,,
1445199603717001217,1445198001392193538,2021-10-05 07:00:10 India Standard Time,2021-10-05,07:00:10,+0530,1348786208709750784,summerspjm,isis 🪐. • mimitober,,"@alissonittx @yejieunseok @jisurelic @updatechartuc Se tem qualidade tá no topo né gata, não tenho culpa se o teddy compôs mais uma bomba auditiva",pt,[],[],[],1,0,5,[],[],https://twitter.com/summerspjm/status/1445199603717001217,False,,0,,,,,,,,"[{'screen_name': 'alissonittx', 'name': 'αlisson.', 'id': '1279898730909650951'}, {'screen_name': 'yejieunseok', 'name': '👑⁷', 'id': '1324559102459154432'}, {'screen_name': 'jisurelic', 'name': 'kira.', 'id': '1340706069451030529'}, {'screen_name': 'updatechartuc', 'name': 'UpdateChart', 'id': '582230335'}]",,,,
1445199325659742210,1445199325659742210,2021-10-05 06:59:04 India Standard Time,2021-10-05,06:59:04,+0530,17128975,cnnindonesia,CNN Indonesia,,ISIS Klaim Bom di Masjid Kabul yang Tewaskan 5 Orang  https://t.co/jLtcZbvXWM,in,[],['https://cnnindonesia.com/internasional/20211005081422-113-703395/isis-klaim-bom-di-masjid-kabul-yang-tewaskan-5-orang?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmed'],[],5,4,15,[],[],https://twitter.com/CNNIndonesia/status/1445199325659742210,False,,0,,,,,,,,[],,,,
1445199281166569474,1445199139151568896,2021-10-05 06:58:53 India Standard Time,2021-10-05,06:58:53,+0530,412597656,isisminjimenez,Isis M,,Muy de la verga el mundo de las hormonas descompuestas la verdad,es,[],[],[],0,0,3,[],[],https://twitter.com/isisminjimenez/status/1445199281166569474,False,,0,,,,,,,,[],,,,
1445199213894250502,1445199213894250502,2021-10-05 06:58:37 India Standard Time,2021-10-05,06:58:37,+0530,1437207434888683523,loirecaroline,Loire Caroline,,"José Alfredo levou a Ísis, porque o Maurilio esteve lá! Quis pagar na mesma moeda! Como se a Marta o tivesse querido lá! Como se ela estivesse feliz com ele lá! Como se ela não fosse obrigada a se curvar as vontades dele, para manter o maldito legado do marido imundo! #imperio",pt,[],[],[],1,3,11,['imperio'],[],https://twitter.com/LoireCaroline/status/1445199213894250502,False,,0,,,,,,,,[],,,,
1445198775820161024,1445198775820161024,2021-10-05 06:56:53 India Standard Time,2021-10-05,06:56:53,+0530,962893994626863104,isis_yom,Isis,,"“Eres un sueño, te amo”  https://t.co/0BFcfTNEfm",es,[],[],['https://pbs.twimg.com/media/FA5gn3aWQAUoZz9.jpg'],0,0,6,[],[],https://twitter.com/Isis_Yom/status/1445198775820161024,False,,1,https://pbs.twimg.com/media/FA5gn3aWQAUoZz9.jpg,,,,,,,[],,,,
1445198762293411854,1445194426540707846,2021-10-05 06:56:50 India Standard Time,2021-10-05,06:56:50,+0530,2950033490,conan_idn,Damai Indonesiaku 🇮🇩🇵🇸🇹🇷🇲🇾,,"@WinSamb @TofaTofa_id Jangan asbun lu. Nuduh FPI,  PKS dan Taliban.  Asbun menyamakan dengan ISIS. Kalau gak paham Pergerakan Islam. Mending Bacot Lu diam, belajar yang benar.",in,[],[],[],0,0,8,[],[],https://twitter.com/conan_idn/status/1445198762293411854,False,,0,,,,,,,,"[{'screen_name': 'WinSamb', 'name': 'Beta Tanimbar', 'id': '108166607'}, {'screen_name': 'TofaTofa_id', 'name': 'MUSTOFA NAHRAWARDAYA', 'id': '1189960086170435584'}]",,,,
1445198408810123270,1445196435318886402,2021-10-05 06:55:25 India Standard Time,2021-10-05,06:55:25,+0530,1310439130799669249,gi_antiqueira,TIA DA MARIA ISIS,,"@emillyg011 estranho mesmo amg, a vida é uma só então vamos viver",pt,[],[],[],2,0,3,[],[],https://twitter.com/gi_antiqueira/status/1445198408810123270,False,,0,,,,,,,,"[{'screen_name': 'emillyg011', 'name': 'Emilly Mello 🇧🇷', 'id': '1299335656808775681'}]",,,,
1445198351822163979,1445198351822163979,2021-10-05 06:55:12 India Standard Time,2021-10-05,06:55:12,+0530,800518719680090112,aliciafoliveira,Alícia Oliveira,,"#imperio gente essa novela é uma briga feia de qual personagem é mais insuportável, o páreo é duro entre Ísis, Maria Clara, comendador, cora, Enrico…",pt,[],[],[],0,2,57,['imperio'],[],https://twitter.com/aliciafoliveira/status/1445198351822163979,False,,0,,,,,,,,[],,,,
1445198277989777415,1445198104450506757,2021-10-05 06:54:54 India Standard Time,2021-10-05,06:54:54,+0530,1423387059155316741,xxjessicaisisxx,*̩̩̥͙　-•̩̩͙-ˏˋ⋆JESSICA ISIS⋆ˊˎ-•̩̩͙-　*̩̩̥͙,,"Is this a jab? I really hope it’s a jab, because how fucking true it is. We’re living Squid Game in real life",en,[],[],[],0,0,3,[],[],https://twitter.com/xxjessicaisisxx/status/1445198277989777415,False,,0,,,,,,,,[],,,,
1445198181185302529,1445198181185302529,2021-10-05 06:54:31 India Standard Time,2021-10-05,06:54:31,+0530,866896285,lianajuuuu,Ju ⚓,,"É muito feio a Maria Isis, na condição de amante, querer exigir algum espaço que não a cama do comendador. A convivência com os filhos, frequentar a casa, dormir no quarto, tudo isso é muito deplorável pra quem só ocupa a posição de amante. Maria Isis sonsa #imperio",pt,[],[],[],0,3,13,['imperio'],[],https://twitter.com/lianajuuuu/status/1445198181185302529,False,,0,,,,,,,,[],,,,
1445198135651930113,1445195413821198338,2021-10-05 06:54:20 India Standard Time,2021-10-05,06:54:20,+0530,1348786208709750784,summerspjm,isis 🪐. • mimitober,,@lalisa_money01 @tracklist Mas não fizeram isso com a sua fav e mesmo assim flopou?,pt,[],[],[],1,0,40,[],[],https://twitter.com/summerspjm/status/1445198135651930113,False,,0,,,,,,,,"[{'screen_name': 'lalisa_money01', 'name': 'lalisa__01', 'id': '1333843311820492808'}, {'screen_name': 'tracklist', 'name': 'Tracklist', 'id': '132699857'}]",,,,
1445198091444006915,1445198091444006915,2021-10-05 06:54:10 India Standard Time,2021-10-05,06:54:10,+0530,794253774411939841,srtaagnelli,Ísis,,"Maria Marta certíssima, a esposa será sempre a esposa. A sonsa que se recolha a insignificância dela. #Império",pt,[],[],[],0,6,20,['império'],[],https://twitter.com/SrtaAgnelli/status/1445198091444006915,False,,0,,,,,,,,[],,,,
1445198035533844481,1445198035533844481,2021-10-05 06:53:56 India Standard Time,2021-10-05,06:53:56,+0530,3202618666,favssmoon,letticia | JADE IS BACK,,a Ísis pode tentar mas nunca vai ser a imperatriz #imperio,pt,[],[],[],0,0,4,['imperio'],[],https://twitter.com/favssmoon/status/1445198035533844481,False,,0,,,,,,,,[],,,,
1445197874657169416,1445197874657169416,2021-10-05 06:53:18 India Standard Time,2021-10-05,06:53:18,+0530,704136020632215553,globonow,PLIM PLIM,,"Curioso, na primeira exibição dessa novela, eu odiava a Marta e amava o Comendador. Já nessa, odeio o Comendador e amo a Marta (com algumas ressalvas).  A Isis, eu odiei na primeira, odeio agora e já odeio por antecipação se vier uma próxima exibição.  #Império  https://t.co/t0qJlgmtiE",pt,[],[],['https://pbs.twimg.com/media/FA5fzr3WUAEj-dd.jpg'],0,3,13,['império'],[],https://twitter.com/GloboNow/status/1445197874657169416,False,,1,https://pbs.twimg.com/media/FA5fzr3WUAEj-dd.jpg,,,,,,,[],,,,
1445197820525432833,1445197820525432833,2021-10-05 06:53:05 India Standard Time,2021-10-05,06:53:05,+0530,74892633,rafaellmm,Rafael,,"O sujeito some,deixa a família de lado e quando volta vem cheio de marra querendo impor uma situação constrangedora a atual namorada. A Isis não tem capacidade de dizer não pra essa situação? #Imperio",pt,[],[],[],1,2,9,['imperio'],[],https://twitter.com/RafaellMM/status/1445197820525432833,False,,0,,,,,,,,[],,,,
1445197728355655682,1445197728355655682,2021-10-05 06:52:43 India Standard Time,2021-10-05,06:52:43,+0530,1040372723220967425,marialdiadasil4,Maria Lídia Da Silva,,"Comendador desgraçado, nojento, indecoroso. E Maria Ísis é uma descarada, até uma puta de rua tem respeito. Odiooooo.#Império",pt,[],[],[],0,2,7,['império'],[],https://twitter.com/MariaLdiaDaSil4/status/1445197728355655682,False,,0,,,,,,,,[],,,,
1445197644691771394,1445197644691771394,2021-10-05 06:52:23 India Standard Time,2021-10-05,06:52:23,+0530,2950033490,conan_idn,Damai Indonesiaku 🇮🇩🇵🇸🇹🇷🇲🇾,,"Amerika &amp; Barat, mungkin mulai sadar dan membiarkan Taliban berkuasa, selain mereka sudah bangkrut. mereka sdh mulai Tahu. Beda Radikal spt ISIS dan Taliban. Kalau Wakanda, masih pada Goblogg. Ngasong Radikal terus!  Taliban Hancurkan Markas ISIS di Kabul  https://t.co/gQRHgpOF6R",in,[],['https://foto.tempo.co/read/92092/taliban-hancurkan-markas-isis-di-kabul?utm_source=Twitter&utm_medium=Digital%20Marketing&utm_campaign=dlvrit'],[],1,10,38,[],[],https://twitter.com/conan_idn/status/1445197644691771394,False,,0,,,,,,,,[],,,,
1445197564727468037,1445197564727468037,2021-10-05 06:52:04 India Standard Time,2021-10-05,06:52:04,+0530,1430901215911546897,lovemaifred,jurídico maria marta,,"""jamais vou deixar a isis""  realidade: vai esquecer a isis 12838399x e deixar ela plantada esperando #imperio",pt,[],[],[],2,3,13,['imperio'],[],https://twitter.com/lovemaIfred/status/1445197564727468037,False,,0,,,,,,,,[],,,,
1445197554925412355,1445197554925412355,2021-10-05 06:52:02 India Standard Time,2021-10-05,06:52:02,+0530,845027881164132353,heejina_caze,Enzo Murilo,,acho q deveria ser atriz sinto em mim um potencial bruto de grazi Massafera em verdades secretas de  Dira paes como norminha de isis valverde em avenida Brasil!!!! mulheres cheias de si e cheias de encanto !!! Ah o sagrado feminino,pt,[],[],[],0,0,3,[],[],https://twitter.com/heejina_caze/status/1445197554925412355,False,,0,,,,,,,,[],,,,
1445197552517849089,1445197552517849089,2021-10-05 06:52:01 India Standard Time,2021-10-05,06:52:01,+0530,1589433763,mikasaraspe,Maria Isis,,"Si, ya entendí que tu sobrina de 12 años tiene más cuerpo que yo, pero no me interesa❕❕❕",es,[],[],[],0,0,3,[],[],https://twitter.com/MikaSaraspe/status/1445197552517849089,False,,0,,,,,,,,[],,,,
1445197513624100869,1445194782003896322,2021-10-05 06:51:52 India Standard Time,2021-10-05,06:51:52,+0530,916346540574302208,tallytamartiins,TATA MARTINS 🔥,,@lelexia_ vem morar no meu quarto também!!! O Hugo deixa um espaço pra você e Ísis 💜,pt,[],[],[],1,0,3,[],[],https://twitter.com/tallytamartiins/status/1445197513624100869,False,,0,,,,,,,,"[{'screen_name': 'lelexia_', 'name': 'Alexia A.', 'id': '964594236'}]",,,,
1445197512286085125,1445197512286085125,2021-10-05 06:51:52 India Standard Time,2021-10-05,06:51:52,+0530,1250843312774406145,bg9_bleach,LuizH_bg9,,Agora que reparei que Ísis tá na casa também pro almoço em família. Muita cara de pau kkkkk #imperio,pt,[],[],[],0,0,4,['imperio'],[],https://twitter.com/bg9_bleach/status/1445197512286085125,False,,0,,,,,,,,[],,,,
1445197458468970496,1445197458468970496,2021-10-05 06:51:39 India Standard Time,2021-10-05,06:51:39,+0530,1148721763712491520,tisejjk,thais maracujá,,queria tanto q a marta soltasse o cacete nessa isis #imperio,pt,[],[],[],0,1,5,['imperio'],[],https://twitter.com/tisejjk/status/1445197458468970496,False,,0,,,,,,,,[],,,,
1445197400713408515,1445197400713408515,2021-10-05 06:51:25 India Standard Time,2021-10-05,06:51:25,+0530,868804202503561216,fabio_s_jr,Fábio Pitaco🧙🏾‍♂️,,Que casal mais chato o comendador e a Isis #Império,pt,[],[],[],0,1,3,['império'],[],https://twitter.com/fabio_s_jr/status/1445197400713408515,False,,0,,,,,,,,[],,,,
1445197293930569729,1445197293930569729,2021-10-05 06:50:59 India Standard Time,2021-10-05,06:50:59,+0530,1012004957225177088,wonderdlr,𝐠𝐚𝐛𝐢 🦋,,"eu tenho vontade de entrar dentro da tv e dar um tapa na maria ísis, por deus q menina chata #Império",pt,[],[],[],0,4,10,['império'],[],https://twitter.com/wonderdlr/status/1445197293930569729,False,,0,,,,,,,,[],,,,
1445197257922461699,1445197257922461699,2021-10-05 06:50:51 India Standard Time,2021-10-05,06:50:51,+0530,1082111007974146050,itriouis,ً,,isis eh uma sonsa msm ne ?? ngm quer ela ali mas ela adora passar vergonha #imperio,pt,[],[],[],1,4,17,['imperio'],[],https://twitter.com/itrIouis/status/1445197257922461699,False,,0,,,,,,,,[],,,,
1445197164586717186,1445197164586717186,2021-10-05 06:50:29 India Standard Time,2021-10-05,06:50:29,+0530,1351321028421627904,memesdenovelas1,MEMES DE NOVELAS🏹,,Como eu odeio esse comendador e essa piranha da Isis #imperio  https://t.co/nwMbCK7QzW,pt,[],[],['https://pbs.twimg.com/media/FA5fKYaWUAMKRL4.jpg'],0,4,17,['imperio'],[],https://twitter.com/memesdenovelas1/status/1445197164586717186,False,,1,https://pbs.twimg.com/media/FA5fKYaWUAMKRL4.jpg,,,,,,,[],,,,
1445197124417638401,1445197124417638401,2021-10-05 06:50:19 India Standard Time,2021-10-05,06:50:19,+0530,412597656,isisminjimenez,Isis M,,Mi papá: mira esto es lo que me darán de pensión  Yo: si sale un celular pa mi de ahí fácil Mi papá: que abusada eres,es,[],[],[],1,0,17,[],[],https://twitter.com/isisminjimenez/status/1445197124417638401,False,,0,,,,,,,,[],,,,
1445197067543003138,1445197067543003138,2021-10-05 06:50:06 India Standard Time,2021-10-05,06:50:06,+0530,1430901215911546897,lovemaifred,jurídico maria marta,,silviano é mais decente que a isis #imperio,pt,[],[],[],0,2,13,['imperio'],[],https://twitter.com/lovemaIfred/status/1445197067543003138,False,https://twitter.com/xerenzinhaa/status/1445194299554082819,0,,,,,,,,[],,,,
1445197067459174401,1445197067459174401,2021-10-05 06:50:06 India Standard Time,2021-10-05,06:50:06,+0530,149338354,saratscofield,thaysa,,"maria marta CIRÚRGICA com a isis, massacrou #Imperio",pt,[],[],[],0,0,5,['imperio'],[],https://twitter.com/saratscofield/status/1445197067459174401,False,,0,,,,,,,,[],,,,
1445197022718533635,1445197022718533635,2021-10-05 06:49:55 India Standard Time,2021-10-05,06:49:55,+0530,1261452017165271041,xerenzinhaa,Nazira,,MARIA ISIS PUXAND O SACO DO ZÉ ALFREDO!!!! Ele claramente só está com ela porque ela diz sim senhor pra tudo que ele fez. #imperio  https://t.co/ncTz9LYrXt,pt,[],[],['https://pbs.twimg.com/media/FA5fCGqXsAkDXSM.jpg'],0,1,12,['imperio'],[],https://twitter.com/xerenzinhaa/status/1445197022718533635,False,,1,https://pbs.twimg.com/media/FA5fCGqXsAkDXSM.jpg,,,,,,,[],,,,
1445197013746962433,1445197013746962433,2021-10-05 06:49:53 India Standard Time,2021-10-05,06:49:53,+0530,1418385652442357770,plucadu,𝔓𝔬𝔯𝔱𝔞𝔩 𝔏𝔲𝔠𝔞𝔡𝔲🌹🖤,,"A cara da Du representando todos que não gostam de alfredisis, essa idéia do comendador é inútil..Q ranço ele enaltecendo a isis ao invés da Marta🙄🤦🏻‍♀️💔  #Império  https://t.co/0C31TTMUyx",pt,[],[],['https://pbs.twimg.com/media/FA5fBTDXMAETA0F.jpg'],1,13,65,['império'],[],https://twitter.com/PLucadu/status/1445197013746962433,False,,1,https://pbs.twimg.com/media/FA5fBTDXMAETA0F.jpg,,,,,,,[],,,,
1445196922738913288,1445196922738913288,2021-10-05 06:49:31 India Standard Time,2021-10-05,06:49:31,+0530,727023684364414976,sougraham,"G. Emily VanCamp, I'm devastated",,o soco da Marta no Zé Alfredo e na Isis Kkkkkkkkkkk Zé Alfredo é ridículo vei #imperio,pt,[],[],[],0,2,10,['imperio'],[],https://twitter.com/sougraham/status/1445196922738913288,False,,0,,,,,,,,[],,,,
